file_name,method,terminates,memory,opcode
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.changeRequirement:uint256,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.transactions:uint256,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.isOwner:address,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.getConfirmations:uint256,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.required,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.MAX_OWNER_COUNT,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.addOwner:address,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.revokeConfirmation:uint256,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.executeTransaction:uint256,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,"MultiSigWallet.confirmations:uint256,address",,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,"MultiSigWallet.getTransactionIds:uint256,uint256,bool,bool",,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.getConfirmationCount:uint256,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.removeOwner:address,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.confirmTransaction:uint256,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,"MultiSigWallet.replaceOwner:address,address",,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.getOwners,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.owners:uint256,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.transactionCount,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,MultiSigWallet.isConfirmed:uint256,,,
0x7E2FE61AFC64CA49A8EE24Abf6EddA165962a21e.sol,"MultiSigWallet.getTransactionCount:bool,bool",,,
0x8E9dD6C58165aC8e2AA6E7dA3D39743e60003c57.sol,,,,
0xA667227cA1b68563D9245AD91AAb9DB58A60C382.sol,,,,
0x71fc91bd2a3c75ffd7464cbd26edcd5fc50425dd.sol,,,,
0x90795feead69497dd1cfe99c79297b22e60515fd.sol,,,,
0xdcab5d235131b02ab93f7e9bf3daed22d464be8a.sol,,,,
0xbad661c5a1970342ade69857689738b6c8d9da51.sol,,,,
0x3d1fbe2ece2b9d90185f14792201bf1d3277a3c1.sol,,,,
0x9ee6675ecdd92cec22aaccd80e77ca14146306c5.sol,,,,
0x4e2504551edc1fefd574e0c946c1d9c8db250afd.sol,,,,
0xD8aAeAbEEAcce6C0546F04bCbf74A9617d69d809.sol,,,,
0xd3923888c21b5d2274a344fbb4df609a514d770d.sol,,,,
0xD0B56cbCD938AEAfb41915C09594eE88F3c5C41b.sol,,,,
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,ERC20.balanceOf:address,,,
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,"ERC20.transfer:address,uint256",,,
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.bought_tokens,True,15,1115
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.sale,True,15,1137
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.owner,True,15,1181
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.contract_eth_value,True,15,1155
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,"RequestSale.set_addresses:address,address",True,9,43770
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.eth_cap,True,15,1199
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.buy_the_tokens,True,12,80052
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.token,True,15,1291
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.perform_withdraw,True,21,102848
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.refund_me,True,12,41069
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.balances:address,True,15,1117
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.upgrade_cap,True,9,21209
0x81b0853bec4b8ced6d2df03f363c06ec4ce0883f.sol,RequestSale.min_required_amount,True,15,223
0xeda12db0e76fe81435da416d60849b5d8b9c83bd.sol,,,,
0x1fecdc11d045cfe5a564610c23120ebe35852cb3.sol,"s_Form003.setDataColla_001_002:string,string",True,maximize_failed,22891+3* (nat(l(key))/32)+3* (nat(l(value))/32)+94*c(maximize_failed)+50*nat(-unknown+32)+6* (nat(unknown)/32)+20070*c(maximize_failed)+5057*c(maximize_failed)
0x1fecdc11d045cfe5a564610c23120ebe35852cb3.sol,s_Form003.getDataColla_001_002:string,True,maximize_failed,3758+3* (nat(l(key))/32)+94*c(maximize_failed)+50*nat(-unknown+32)+6* (nat(unknown)/32)+850*c(maximize_failed)+75*c(maximize_failed)+50*nat(unknown)
0x1fecdc11d045cfe5a564610c23120ebe35852cb3.sol,"s_Form003.setDataColla_001_001:string,string",True,maximize_failed,22935+3* (nat(l(key))/32)+3* (nat(l(value))/32)+94*c(maximize_failed)+50*nat(-unknown+32)+6* (nat(unknown)/32)+20070*c(maximize_failed)+5057*c(maximize_failed)
0x1fecdc11d045cfe5a564610c23120ebe35852cb3.sol,s_Form003.getDataColla_001_001:string,True,maximize_failed,3714+3* (nat(l(key))/32)+94*c(maximize_failed)+50*nat(-unknown+32)+6* (nat(unknown)/32)+850*c(maximize_failed)+75*c(maximize_failed)+50*nat(unknown)
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"MyAdvancedToken.burnFrom:address,uint256",True,15,66661
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"MyAdvancedToken.allowance:address,address",True,15,1611
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.owner,True,15,1291
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.sell:uint256,True,15,85849
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.sellPrice,True,15,1133
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.symbol,True,maximize_failed,3442+850*nat(symbol/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"MyAdvancedToken.setPrices:uint256,uint256",True,9,41115
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.buy,True,15,49639
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.burn:uint256,True,15,44509
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"MyAdvancedToken.freezeAccount:address,bool",True,18,23857
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.balanceOf:address,True,15,1293
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.name,True,maximize_failed,3178+850*nat(name/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.transferOwnership:address,True,9,22393
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"MyAdvancedToken.transfer:address,uint256",True,15,48936
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.decimals,True,15,1137
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.buyPrice,True,15,1221
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"MyAdvancedToken.approveAndCall:address,uint256,bytes",True,maximize_failed,57001+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData))
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"MyAdvancedToken.approve:address,uint256",True,15,20532
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"MyAdvancedToken.transferFrom:address,address,uint256",True,15,70828
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"MyAdvancedToken.mintToken:address,uint256",True,15,46697
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.frozenAccount:address,True,15,1506
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,MyAdvancedToken.totalSupply,True,15,1045
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,owned.transferOwnership:address,True,9,21953
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,owned.owner,True,15,1027
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,token.balanceOf:address,True,15,1249
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"token.burnFrom:address,uint256",True,15,66595
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,token.name,True,maximize_failed,3156+850*nat(name/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"token.allowance:address,address",True,15,1457
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"token.approveAndCall:address,uint256,bytes",True,maximize_failed,56847+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData))
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"token.approve:address,uint256",True,15,20510
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"token.transferFrom:address,address,uint256",True,15,68902
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,token.symbol,True,maximize_failed,3332+850*c(maximize_failed)+75*c(maximize_failed)+50*nat(unknown)
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,token.burn:uint256,True,15,44487
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"token.transfer:address,uint256",True,15,46900
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,token.decimals,True,15,1115
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,token.totalSupply,True,15,1023
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"token.receiveApproval:address,uint256,address,bytes",,,
0xbbf10d6547453bbd3117c2bb5da4ea2addcd5b33.sol,"tokenRecipient.receiveApproval:address,uint256,address,bytes",,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,BasicToken.balanceOf:address,True,15,1166
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,BasicToken.totalSupply,True,15,979
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"BasicToken.transfer:address,uint256",True,15,44412
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,ERC20.balanceOf:address,,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,ERC20.totalSupply,,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"ERC20.transfer:address,uint256",,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,ERC20.balanceOf:address,,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"ERC20.allowance:address,address",,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"ERC20.approve:address,uint256",,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"ERC20.transferFrom:address,address,uint256",,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"ERC20.transfer:address,uint256",,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,ERC20.totalSupply,,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,ERC20Basic.balanceOf:address,,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,ERC20Basic.totalSupply,,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"ERC20Basic.transfer:address,uint256",,,
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,MintableToken.balanceOf:address,True,15,1276
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"MintableToken.allowance:address,address",True,15,1511
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"MintableToken.mint:address,uint256",True,15,47475
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,MintableToken.finishMinting,True,15,22923
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"MintableToken.approve:address,uint256",True,15,22338
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"MintableToken.transferFrom:address,address,uint256",True,15,65758
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,MintableToken.mintingFinished,True,15,1077
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"MintableToken.decreaseApproval:address,uint256",True,15,24525
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,MintableToken.totalSupply,True,15,1023
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,MintableToken.transferOwnership:address,True,12,24620
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"MintableToken.transfer:address,uint256",True,15,44566
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,MintableToken.owner,True,15,1203
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"MintableToken.increaseApproval:address,uint256",True,15,24608
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,Ownable.transferOwnership:address,True,12,24378
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,Ownable.owner,True,15,1027
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,StandardToken.balanceOf:address,True,15,1232
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"StandardToken.allowance:address,address",True,15,1423
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"StandardToken.approve:address,uint256",True,15,22316
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"StandardToken.transferFrom:address,address,uint256",True,15,65736
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"StandardToken.decreaseApproval:address,uint256",True,15,24481
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"StandardToken.increaseApproval:address,uint256",True,15,24520
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,"StandardToken.transfer:address,uint256",True,15,44478
0xbc466996856b5412d582d3bbdc746b397a629ac9.sol,StandardToken.totalSupply,True,15,1001
0xfe022ed8253d921f42c980205f5a7e644fbddaa8.sol,,,,
0x47a061840e395f627603b07e12a99d8663bb823c.sol,,,,
0x55ba7b1cbc19570ab45f2d1f705543a1e417b95a.sol,timelock.withdraw,True,12,44099
0x55ba7b1cbc19570ab45f2d1f705543a1e417b95a.sol,timelock.lockers:address,True,18,1960
0x55ba7b1cbc19570ab45f2d1f705543a1e417b95a.sol,timelock.freezeBlocks,True,15,1023
0xf30726eb4f2d187275bc645e262221506d13b3d2.sol,,,,
0x89a85fc852c72c9465a9feaa78e6ce7bdbaeb5d4.sol,Migrations.last_completed_migration,True,15,1001
0x89a85fc852c72c9465a9feaa78e6ce7bdbaeb5d4.sol,Migrations.setCompleted:uint256,True,9,21135
0x89a85fc852c72c9465a9feaa78e6ce7bdbaeb5d4.sol,Migrations.owner,True,15,1071
0x89a85fc852c72c9465a9feaa78e6ce7bdbaeb5d4.sol,Migrations.upgrade:address,True,18,37437
0xCc9CceAeff5fFcf4c3657F78B11Ad59a46dA0B55.sol,,,,
0x69fda08cc89cb6c63f84bfe0b059b0c38038cec8.sol,,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,"MultiSigWallet.submitTransaction:address,uint256,bytes",,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.changeRequirement:uint256,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.transactions:uint256,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.isOwner:address,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.getConfirmations:uint256,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.required,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.MAX_OWNER_COUNT,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.addOwner:address,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.revokeConfirmation:uint256,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.executeTransaction:uint256,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,"MultiSigWallet.confirmations:uint256,address",,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,"MultiSigWallet.getTransactionIds:uint256,uint256,bool,bool",,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.getConfirmationCount:uint256,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.removeOwner:address,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.confirmTransaction:uint256,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,"MultiSigWallet.replaceOwner:address,address",,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.getOwners,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.owners:uint256,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.transactionCount,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,MultiSigWallet.isConfirmed:uint256,,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,"MultiSigWallet.getTransactionCount:bool,bool",,,
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,ZipperMultisigFactory.changeZipper:address,True,9,21931
0x05d86af519cf2017d82103c2c2dcc7db5becd641.sol,ZipperMultisigFactory.createMultisig,True,maximize_failed,37203+75*c(maximize_failed)
0xbf97ddee05ed6a21b13b5b173a113bd18f48ceb3.sol,,,,
0x29b77fa51f36991f99bbeb702471b7227510d05a.sol,,,,
0xa2b6d9e310893c24fa61129e92070b9b40d02016.sol,,,,
0x7c2832ea0d3709699a39efaeb7c46740c97e9fa4.sol,,,,
0xfedfe337b4fff461d4b0d74da0307ee90b614cff.sol,,,,
0x9B6337547026342d4C8922537cc23268D1d75284.sol,,,,
0xF0f8B0B8DBB1124261FC8d778E2287e3Fd2Cf4f5.sol,,,,
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,DynamicCeiling.currentIndex,,,
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,DynamicCeiling.revealedCurves,,,
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,DynamicCeiling.curves:uint256,,,
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,ERC20.balanceOf:address,,,
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,"ERC20.transfer:address,uint256",,,
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.bought_tokens,True,15,1115
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.sale,True,15,1187
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.withdraw,True,21,154565
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.simulate_ico,True,24,240342
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.buy,True,18,95390
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.deposits:address,True,15,1359
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.token,True,15,1247
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.simulated_snt:address,True,15,1315
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.bounty,True,15,1111
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.add_to_bounty,True,9,21854
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.dynamic,True,15,1049
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusBuyer.default_helper,True,24,277654
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusContribution.startBlock,,,
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusContribution.maxGasPrice,,,
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusContribution.proxyPayment:address,,,
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusContribution.totalNormalCollected,,,
0xce6a5b2516539aaf70d4c2969557144348895d31.sol,StatusContribution.finalizedBlock,,,
0x7bc8e26db75dfc68ee5ef70420e2327b23224e6e.sol,,,,
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.getBettingStatus,True,27,5821
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.addguess:uint256,,,
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.getLotteryMoney,True,15,2883
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.getDeveloperFee,True,15,724
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.findWinners:uint256,True,15,47093629
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.state,True,15,1179
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.getBalance,True,15,592
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.finish,,,
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.getBettingStastics,True,maximize_failed,"1157+max([6,627843/32])"
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.getBettingStatus,True,27,5821
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.addguess:uint256,,,
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.getLotteryMoney,True,15,2883
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.getDeveloperFee,True,15,724
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.findWinners:uint256,True,15,47093629
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.state,True,15,1179
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.getBalance,True,15,592
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.finish,,,
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000.getBettingStastics,True,maximize_failed,"1157+max([6,627843/32])"
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000_001eth.getBettingStatus,True,27,5821
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000_001eth.addguess:uint256,,,
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000_001eth.getLotteryMoney,True,15,2883
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000_001eth.getDeveloperFee,True,15,724
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000_001eth.findWinners:uint256,True,15,47093629
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000_001eth.state,True,15,1179
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000_001eth.getBalance,True,15,592
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000_001eth.finish,,,
0xab3b0810b839f49c2d619b55f196aae764422e22.sol,bet1000_001eth.getBettingStastics,True,maximize_failed,"1157+max([6,627843/32])"
0x22164e957ac4c0cb0f19c49b05e627675436dfe1.sol,,,,
0x26B06b2B76220e36b40Fa206543184fCF96Ed362.sol,,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,BasicAccessControl.owner,True,15,1049
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,BasicAccessControl.RemoveModerator:address,True,9,"73240+2624*nat(moderators)+5057*log(4,4)"
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,BasicAccessControl.moderators:uint256,True,15,2037
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,BasicAccessControl.Kill,True,9,31924
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,BasicAccessControl.AddModerator:address,True,9,43741+2624*nat(moderators)
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,BasicAccessControl.ChangeOwner:address,True,9,22082
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.owner,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.getElementInArrayType:uint8,uint64,uint256",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.addElementToArrayType:uint8,uint64,uint8",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.getMonsterObjId:address,uint256",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.ChangeOwner:address,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.deductExtraBalance:address,uint256",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.getExtraBalance:address,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.clearMonsterReturnBalance:uint64,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.AddModerator:address,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.removeMonsterIdMapping:address,uint64",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.addExtraBalance:address,uint256",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.setMonsterClass:uint32,uint256,uint256,bool",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.setMonsterObj:uint64,string,uint32,uint32,uint32",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.transferMonster:address,address,uint64",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.collectAllReturnBalance:address,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.totalMonster,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.Kill,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.getExpectedBalance:address,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.decreaseMonsterExp:uint64,uint32",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.getMonsterName:uint64,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.getMonsterDexSize:address,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.addMonsterIdMapping:address,uint64",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.getMonsterObj:uint64,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.addMonsterObj:uint32,address,string",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,"EtheremonDataBase.increaseMonsterExp:uint64,uint32",,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.RemoveModerator:address,,,
0x8a60806f05876f4d6db00c877b0558dbcad30682.sol,EtheremonDataBase.moderators:uint256,,,
